Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
UNEUR19M,Europe Euro-19 Unemployment Rate,Employment,Non Currency Series,Europe,,,,,,,Percentage,Units,Stock,SA,Monthly From Dec 1987 To Dec 2020<BR>,"This is an average of Unemployment Rates for the 15 members of the European Union prior to its expansion to 25 then 27 members. Source: Eurostat. Eurostat collects data from the statistical agencies of the 27 member countries of the European Economic Community, candidate countries (Macedonia, Croatia and Turkey), EFTA countries (Iceland, Norway, Liechtenstein and Switzerland) as well as other countries (Japan, Australia, United States). Statistical agencies within each country disseminate their national data to Eurostat in order that it can be made available in a consistent format.",
Date,Ticker,Open,High,Low,Close
12/31/1987,UNEUR19M,,,,9.9
01/31/1988,UNEUR19M,,,,9.8
02/29/1988,UNEUR19M,,,,9.8
03/31/1988,UNEUR19M,,,,9.8
04/30/1988,UNEUR19M,,,,9.7
05/31/1988,UNEUR19M,,,,9.6
06/30/1988,UNEUR19M,,,,9.6
07/31/1988,UNEUR19M,,,,9.5
08/31/1988,UNEUR19M,,,,9.5
09/30/1988,UNEUR19M,,,,9.4
10/31/1988,UNEUR19M,,,,9.3
11/30/1988,UNEUR19M,,,,9.2
12/31/1988,UNEUR19M,,,,9.2
01/31/1989,UNEUR19M,,,,9.1
02/28/1989,UNEUR19M,,,,9
03/31/1989,UNEUR19M,,,,8.9
04/30/1989,UNEUR19M,,,,8.8
05/31/1989,UNEUR19M,,,,8.8
06/30/1989,UNEUR19M,,,,8.7
07/31/1989,UNEUR19M,,,,8.7
08/31/1989,UNEUR19M,,,,8.6
09/30/1989,UNEUR19M,,,,8.5
10/31/1989,UNEUR19M,,,,8.5
11/30/1989,UNEUR19M,,,,8.4
12/31/1989,UNEUR19M,,,,8.4
01/31/1990,UNEUR19M,,,,8.3
02/28/1990,UNEUR19M,,,,8.2
03/31/1990,UNEUR19M,,,,8.1
04/30/1990,UNEUR19M,,,,8.1
05/31/1990,UNEUR19M,,,,8.1
06/30/1990,UNEUR19M,,,,8.1
07/31/1990,UNEUR19M,,,,8
08/31/1990,UNEUR19M,,,,8.1
09/30/1990,UNEUR19M,,,,8
10/31/1990,UNEUR19M,,,,8
11/30/1990,UNEUR19M,,,,8
12/31/1990,UNEUR19M,,,,8
01/31/1991,UNEUR19M,,,,8
02/28/1991,UNEUR19M,,,,8.1
03/31/1991,UNEUR19M,,,,8.1
04/30/1991,UNEUR19M,,,,8.2
05/31/1991,UNEUR19M,,,,8.3
06/30/1991,UNEUR19M,,,,8.4
07/31/1991,UNEUR19M,,,,8.5
08/31/1991,UNEUR19M,,,,8.5
09/30/1991,UNEUR19M,,,,8.5
10/31/1991,UNEUR19M,,,,8.6
11/30/1991,UNEUR19M,,,,8.6
12/31/1991,UNEUR19M,,,,8.7
01/31/1992,UNEUR19M,,,,8.7
02/28/1992,UNEUR19M,,,,8.7
03/31/1992,UNEUR19M,,,,8.8
04/30/1992,UNEUR19M,,,,8.9
05/31/1992,UNEUR19M,,,,8.9
06/30/1992,UNEUR19M,,,,9
07/31/1992,UNEUR19M,,,,9.2
08/31/1992,UNEUR19M,,,,9.2
09/30/1992,UNEUR19M,,,,9.3
10/31/1992,UNEUR19M,,,,9.5
11/30/1992,UNEUR19M,,,,9.6
12/31/1992,UNEUR19M,,,,9.8
01/31/1993,UNEUR19M,,,,9.5
02/28/1993,UNEUR19M,,,,9.7
03/31/1993,UNEUR19M,,,,9.8
04/30/1993,UNEUR19M,,,,9.9
05/30/1993,UNEUR19M,,,,10
05/31/1993,UNEUR19M,,,,10
06/30/1993,UNEUR19M,,,,10.2
07/31/1993,UNEUR19M,,,,10.2
08/31/1993,UNEUR19M,,,,10.3
09/30/1993,UNEUR19M,,,,10.4
10/31/1993,UNEUR19M,,,,10.5
11/30/1993,UNEUR19M,,,,10.5
12/31/1993,UNEUR19M,,,,10.6
01/31/1994,UNEUR19M,,,,10.6
02/28/1994,UNEUR19M,,,,10.6
03/31/1994,UNEUR19M,,,,10.6
04/30/1994,UNEUR19M,,,,10.6
05/30/1994,UNEUR19M,,,,10.6
05/31/1994,UNEUR19M,,,,10.6
06/30/1994,UNEUR19M,,,,10.6
07/31/1994,UNEUR19M,,,,10.5
08/31/1994,UNEUR19M,,,,10.4
09/30/1994,UNEUR19M,,,,10.4
10/31/1994,UNEUR19M,,,,10.4
11/30/1994,UNEUR19M,,,,10.4
12/31/1994,UNEUR19M,,,,10.3
01/31/1995,UNEUR19M,,,,10.4
02/28/1995,UNEUR19M,,,,10.3
03/31/1995,UNEUR19M,,,,10.3
04/30/1995,UNEUR19M,,,,10.2
05/30/1995,UNEUR19M,,,,10.2
05/31/1995,UNEUR19M,,,,10.2
06/30/1995,UNEUR19M,,,,10.2
07/31/1995,UNEUR19M,,,,10.3
08/31/1995,UNEUR19M,,,,10.3
09/30/1995,UNEUR19M,,,,10.3
10/31/1995,UNEUR19M,,,,10.4
11/30/1995,UNEUR19M,,,,10.3
12/31/1995,UNEUR19M,,,,10.3
01/31/1996,UNEUR19M,,,,10.3
02/28/1996,UNEUR19M,,,,10.3
02/29/1996,UNEUR19M,,,,10.3
03/31/1996,UNEUR19M,,,,10.3
04/30/1996,UNEUR19M,,,,10.4
05/30/1996,UNEUR19M,,,,10.4
05/31/1996,UNEUR19M,,,,10.4
06/30/1996,UNEUR19M,,,,10.4
07/31/1996,UNEUR19M,,,,10.3
08/31/1996,UNEUR19M,,,,10.3
09/30/1996,UNEUR19M,,,,10.3
10/31/1996,UNEUR19M,,,,10.3
11/30/1996,UNEUR19M,,,,10.3
12/31/1996,UNEUR19M,,,,10.2
01/31/1997,UNEUR19M,,,,10.2
02/28/1997,UNEUR19M,,,,10.2
03/31/1997,UNEUR19M,,,,10.2
04/30/1997,UNEUR19M,,,,10.2
05/30/1997,UNEUR19M,,,,10.2
05/31/1997,UNEUR19M,,,,10.2
06/30/1997,UNEUR19M,,,,10.2
07/31/1997,UNEUR19M,,,,10.1
08/31/1997,UNEUR19M,,,,10
09/30/1997,UNEUR19M,,,,10
10/31/1997,UNEUR19M,,,,10
11/30/1997,UNEUR19M,,,,9.9
12/31/1997,UNEUR19M,,,,9.8
01/31/1998,UNEUR19M,,,,9.8
02/28/1998,UNEUR19M,,,,9.7
03/31/1998,UNEUR19M,,,,9.7
04/30/1998,UNEUR19M,,,,9.7
05/30/1998,UNEUR19M,,,,9.7
05/31/1998,UNEUR19M,,,,9.7
06/30/1998,UNEUR19M,,,,9.6
07/31/1998,UNEUR19M,,,,9.5
08/31/1998,UNEUR19M,,,,9.5
09/30/1998,UNEUR19M,,,,9.4
10/31/1998,UNEUR19M,,,,9.4
11/30/1998,UNEUR19M,,,,9.3
12/31/1998,UNEUR19M,,,,9.3
01/31/1999,UNEUR19M,,,,9.2
02/28/1999,UNEUR19M,,,,9.1
03/31/1999,UNEUR19M,,,,9
04/30/1999,UNEUR19M,,,,9
05/30/1999,UNEUR19M,,,,8.9
05/31/1999,UNEUR19M,,,,8.9
06/30/1999,UNEUR19M,,,,8.9
07/31/1999,UNEUR19M,,,,8.8
08/31/1999,UNEUR19M,,,,8.7
09/30/1999,UNEUR19M,,,,8.7
10/31/1999,UNEUR19M,,,,8.6
11/30/1999,UNEUR19M,,,,8.5
12/31/1999,UNEUR19M,,,,8.5
01/31/2000,UNEUR19M,,,,8.4
02/28/2000,UNEUR19M,,,,8.3
02/29/2000,UNEUR19M,,,,8.3
03/31/2000,UNEUR19M,,,,8.2
04/30/2000,UNEUR19M,,,,8.1
05/30/2000,UNEUR19M,,,,8
05/31/2000,UNEUR19M,,,,8
06/30/2000,UNEUR19M,,,,8
07/31/2000,UNEUR19M,,,,7.9
08/31/2000,UNEUR19M,,,,7.8
09/30/2000,UNEUR19M,,,,7.8
10/31/2000,UNEUR19M,,,,7.7
11/30/2000,UNEUR19M,,,,7.6
12/31/2000,UNEUR19M,,,,7.6
01/31/2001,UNEUR19M,,,,7.5
02/28/2001,UNEUR19M,,,,7.4
03/31/2001,UNEUR19M,,,,7.4
04/30/2001,UNEUR19M,,,,7.4
05/30/2001,UNEUR19M,,,,7.4
05/31/2001,UNEUR19M,,,,7.4
06/30/2001,UNEUR19M,,,,7.4
07/31/2001,UNEUR19M,,,,7.4
08/31/2001,UNEUR19M,,,,7.4
09/30/2001,UNEUR19M,,,,7.4
10/31/2001,UNEUR19M,,,,7.5
11/30/2001,UNEUR19M,,,,7.5
12/31/2001,UNEUR19M,,,,7.5
01/31/2002,UNEUR19M,,,,7.5
02/28/2002,UNEUR19M,,,,7.6
03/31/2002,UNEUR19M,,,,7.6
04/30/2002,UNEUR19M,,,,7.6
05/30/2002,UNEUR19M,,,,7.7
05/31/2002,UNEUR19M,,,,7.7
06/30/2002,UNEUR19M,,,,7.7
07/31/2002,UNEUR19M,,,,7.8
08/31/2002,UNEUR19M,,,,7.8
09/30/2002,UNEUR19M,,,,7.9
10/31/2002,UNEUR19M,,,,7.9
11/30/2002,UNEUR19M,,,,7.9
12/31/2002,UNEUR19M,,,,8
01/31/2003,UNEUR19M,,,,8
02/28/2003,UNEUR19M,,,,8.1
03/31/2003,UNEUR19M,,,,8.1
04/30/2003,UNEUR19M,,,,8.1
05/30/2003,UNEUR19M,,,,8.1
05/31/2003,UNEUR19M,,,,8.1
06/30/2003,UNEUR19M,,,,8.1
07/31/2003,UNEUR19M,,,,8.1
08/31/2003,UNEUR19M,,,,8.1
09/30/2003,UNEUR19M,,,,8.1
10/31/2003,UNEUR19M,,,,8.1
11/30/2003,UNEUR19M,,,,8.1
